x,y,Latitude_WGS84,Longitude_WGS84,favorability
-468453.5490118365,-978440.9159960467,21.453979983095117,-14.56724494839753,0.00781795627139225
-466953.5490118365,-978440.9159960467,21.455143952962622,-14.553116699598965,0.003996278738170904
-465453.5490118365,-978440.9159960467,21.456306136696657,-14.538988114466752,0.003996278738170904
-463953.5490118365,-978440.9159960467,21.457466534212337,-14.524859193506806,0.0030714963021762484
-456453.5490118365,-978440.9159960467,21.46324172555401,-14.454209569003956,0.014383511294134827
-454953.5490118365,-978440.9159960467,21.464391403984582,-14.440078643706325,0.012677456783992536
-453453.5490118365,-978440.9159960467,21.465539295606373,-14.425947386124532,0.006719665673101652
-451953.5490118365,-978440.9159960467,21.466685400335535,-14.411815796765094,0.00781795627139225
-450453.5490118365,-978440.9159960467,21.467829718088407,-14.3976838761346,0.0011788049342475462
-448953.5490118365,-978440.9159960467,21.468972248781387,-14.383551624739713,0.0009937038080750228
-447453.5490118365,-978440.9159960467,21.47011299233105,-14.369419043087154,0.003996278738170904
-445953.5490118365,-978440.9159960467,21.471251948654075,-14.355286131683735,0.001056766971397487
-441453.5490118365,-978440.9159960467,21.474658093432318,-14.312885424037418,0.03697571591106484
-439953.5490118365,-978440.9159960467,21.4757899000184,-14.298751198700028,0.04070467850576141
-438453.5490118365,-978440.9159960467,21.476919918963247,-14.284616646146867,0.04528842646388008
-436953.5490118365,-978440.9159960467,21.478048150184392,-14.270481766885181,0.04703602169966687
-435453.5490118365,-978440.9159960467,21.479174593599403,-14.256346561422266,0.04885151098197537
-427953.5490118365,-978440.9159960467,21.4847799907077,-14.185665658850018,0.042616238266725545
-426453.5490118365,-978440.9159960467,21.485895705562882,-14.171528506837161,0.04211440676489404
-424953.5490118365,-978440.9159960467,21.487009632038802,-14.157391032176207,0.04647966772226026
-423453.5490118365,-978440.9159960467,21.48812177005412,-14.143253235375035,0.042616238266725545
-421953.5490118365,-978440.9159960467,21.489232119527603,-14.129115116941584,0.021544039065588272
-417453.5490118365,-978440.9159960467,21.492552435886704,-14.086698836928058,0.04218403822821843
-415953.5490118365,-978440.9159960467,21.493655630383184,-14.072559437046333,0.03966163063202566
-414453.5490118365,-978440.9159960467,21.49475703593364,-14.0584197180731,0.006736511273050976
-412953.5490118365,-978440.9159960467,21.495856652457643,-14.044279680516729,0.02283046494423559
-411453.5490118365,-978440.9159960467,21.496954479874887,-14.030139324885639,0.039322294042689075
-409953.5490118365,-978440.9159960467,21.498050518105167,-14.015998651688351,0.011926956034909085
-408453.5490118365,-978440.9159960467,21.49914476706845,-14.001857661433423,0.006239113991173931
-406953.5490118365,-978440.9159960467,21.50023722668479,-13.987716354629503,0.03958684430723934
-405453.5490118365,-978440.9159960467,21.501327896874436,-13.9735747317853,0.03470499606282885
-403953.5490118365,-978440.9159960467,21.502416777557688,-13.959432793409597,0.036233515428876824
-402453.5490118365,-978440.9159960467,21.503503868655038,-13.945290540011248,0.005259051605892377
-400953.5490118365,-978440.9159960467,21.504589170087044,-13.931147972099158,0.008244301284008422
-399453.5490118365,-978440.9159960467,21.505672681774502,-13.917005090182323,0.008905289358965831
-397953.5490118365,-978440.9159960467,21.506754403638215,-13.902861894769801,0.01759755050479695
-396453.5490118365,-978440.9159960467,21.50783433559919,-13.888718386370716,0.016734521657692108
-394953.5490118365,-978440.9159960467,21.508912477578544,-13.874574565494253,0.04131662106493373
-393453.5490118365,-978440.9159960467,21.509988829497548,-13.860430432649684,0.04567941499191528
-390453.5490118365,-978440.9159960467,21.51213616284006,-13.832141233093592,0.03318558110295682
-387453.5490118365,-978440.9159960467,21.51427633499939,-13.803850791777913,0.0036739180546710645
-382953.5490118365,-978440.9159960467,21.517473164652543,-13.761412810422874,0.008244301284008422
-381453.5490118365,-978440.9159960467,21.518535193269255,-13.747266200175003,0.02088173853898498
-379953.5490118365,-978440.9159960467,21.519595431122692,-13.73311928254544,0.03928874402094751
-378453.5490118365,-978440.9159960467,21.520653878135462,-13.718972058044116,0.03621610717393995
-376953.5490118365,-978440.9159960467,21.52171053423017,-13.704824527181044,0.04236039210870477
-375453.5490118365,-978440.9159960467,21.522765399329725,-13.690676690466299,0.006992921529461231
-373953.5490118365,-978440.9159960467,21.523818473357,-13.676528548410017,0.04597115444154947
-372453.5490118365,-978440.9159960467,21.52486975623513,-13.66238010152241,0.040909188629583655
-370953.5490118365,-978440.9159960467,21.525919247887266,-13.648231350313749,0.04210786685617952
-369453.5490118365,-978440.9159960467,21.52696694823678,-13.634082295294382,0.03966163063202566
-367953.5490118365,-978440.9159960467,21.52801285720713,-13.61993293697471,0.005883057229898001
-366453.5490118365,-978440.9159960467,21.529056974721893,-13.60578327586521,0.011918430885718975
-364953.5490118365,-978440.9159960467,21.530099300704837,-13.591633312476421,0.006487425838933293
-363453.5490118365,-978440.9159960467,21.5311398350798,-13.577483047318958,0.0069575047957716315
-361953.5490118365,-978440.9159960467,21.532178577770754,-13.563332480903487,0.01759755050479695
-360453.5490118365,-978440.9159960467,21.533215528701835,-13.549181613740748,0.006176667664173397
-358953.5490118365,-978440.9159960467,21.534250687797307,-13.535030446341551,0.006772183259688992
-357453.5490118365,-978440.9159960467,21.53528405498153,-13.520878979216763,0.006745036422241086
-355953.5490118365,-978440.9159960467,21.536315630179015,-13.50672721287732,0.02144505918773009
-354453.5490118365,-978440.9159960467,21.537345413314405,-13.492575147834225,0.006745036422241086
-352953.5490118365,-978440.9159960467,21.538373404312495,-13.47842278459855,0.021049280520279056
-351453.5490118365,-978440.9159960467,21.53939960309816,-13.464270123681423,0.029333675795912603
-349953.5490118365,-978440.9159960467,21.54042400959645,-13.450117165594047,0.011724071357678187
-345453.5490118365,-978440.9159960467,21.543486474619314,-13.407656513423381,0.028750308246171277
-343953.5490118365,-978440.9159960467,21.544503711221022,-13.39350237176829,0.014943704025380191
-342453.5490118365,-978440.9159960467,21.545519155162474,-13.37934793549992,0.0034834582253503916
-340953.5490118365,-978440.9159960467,21.5465328063695,-13.365193205129854,0.0005439464585769741
-339453.5490118365,-978440.9159960467,21.54754466476801,-13.35103818116975,0.0011833844140643605
-337953.5490118365,-978440.9159960467,21.548554730284128,-13.33688286413132,0.0005439464585769741
-334953.5490118365,-978440.9159960467,21.550569482374073,-13.308571352866686,0.0005439464585769741
-333453.5490118365,-978440.9159960467,21.551574168800716,-13.294415159664235,0.0005439464585769741
-331953.5490118365,-978440.9159960467,21.552577062050556,-13.280258675430971,0.00048088329525451
-330453.5490118365,-978440.9159960467,21.553578162050368,-13.26610190067893,0.00048088329525451
-328953.5490118365,-978440.9159960467,21.554577468726947,-13.251944835920218,0.005046062556928262
-325953.5490118365,-978440.9159960467,21.55657070181864,-13.223629838431496,0.0005439464585769741
-324453.5490118365,-978440.9159960467,21.557564628088116,-13.209471906726007,0.0021081668500590165
-322953.5490118365,-978440.9159960467,21.558556760743137,-13.195313687062885,0.0005439464585769741
-321453.5490118365,-978440.9159960467,21.55954709971123,-13.181155179954551,0.026962029857892904
-319953.5490118365,-978440.9159960467,21.560535644920055,-13.166996385913487,0.0005439464585769741
-318453.5490118365,-978440.9159960467,21.56152239629737,-13.152837305452232,0.002082077224521877
-316953.5490118365,-978440.9159960467,21.56250735377108,-13.1386779390834,0.004464756342815235
-315453.5490118365,-978440.9159960467,21.56349051726923,-13.124518287319662,0.0022044416685312253
-312453.5490118365,-978440.9159960467,21.56545146205167,-13.096198129658454,0.0016962049268848727
-307953.5490118365,-978440.9159960467,21.568379422617134,-13.05371576552519,0.01048076451492383
-306453.5490118365,-978440.9159960467,21.569351820758065,-13.039554412161586,0.04222674110101354
-729453.5490118365,-976940.9159960467,21.237521379969753,-17.021563216208865,0.10095938529118814
-727953.5490118365,-976940.9159960467,21.23899499304445,-17.007499251290156,0.07277459685697335
-726453.5490118365,-976940.9159960467,21.240466836404895,-16.993434863043497,0.10078426451824128
-598953.5490118365,-976940.9159960467,21.359094123909426,-15.796466926359665,0.016942451446184028
-597453.5490118365,-976940.9159960467,21.360413383870107,-15.78236798118305,0.01569164621693052
-595953.5490118365,-976940.9159960467,21.361730865258053,-15.768268655795604,0.015553715182447761
-592953.5490118365,-976940.9159960467,21.36436049193138,-15.740068866385728,0.01569164621693052
-591453.5490118365,-976940.9159960467,21.365672637024833,-15.725968403362248,0.019238527809470395
-589953.5490118365,-976940.9159960467,21.366983003161746,-15.711867562125839,0.015749019937267177
-586953.5490118365,-976940.9159960467,21.36959839818354,-15.683664747013072,0.008770201081196157
-585453.5490118365,-976940.9159960467,21.370903426877558,-15.66956277413632,0.009439716750711829
-583953.5490118365,-976940.9159960467,21.37220667623327,-15.655460425045867,0.0018688289486876474
-582453.5490118365,-976940.9159960467,21.373508146155544,-15.641357700241715,0.0038893524612171014
-580953.5490118365,-976940.9159960467,21.374807836549408,-15.62725460022396,0.0014401323795035941
-579453.5490118365,-976940.9159960467,21.37610574732,-15.613151125492777,0.0018753949368688686
-576453.5490118365,-976940.9159960467,21.378696229612586,-15.58494305389121,0.0014401323795035941
-574953.5490118365,-976940.9159960467,21.3799888009455,-15.570838458021573,0.003779377721967099
-573453.5490118365,-976940.9159960467,21.381279592277018,-15.556733489440012,0.003779377721967099
-571953.5490118365,-976940.9159960467,21.38256860351287,-15.542628148647092,0.004465706397083554
-570453.5490118365,-976940.9159960467,21.38385583455902,-15.528522436143481,0.0014466983676848155
-565953.5490118365,-976940.9159960467,21.38770684562026,-15.486203073376258,0.00494846353502645
-564453.5490118365,-976940.9159960467,21.388986954969305,-15.472095879038061,0.005133648720211636
-562953.5490118365,-976940.9159960467,21.390265283660106,-15.457988315493665,0.004570595788737652
-559953.5490118365,-976940.9159960467,21.392816598694086,-15.429772082790947,0.005156796868359784
-558453.5490118365,-976940.9159960467,21.394089584850974,-15.41566341463514,0.0014401323795035941
-556953.5490118365,-976940.9159960467,21.39536078997723,-15.401554379278178,0.0014466983676848155
-552453.5490118365,-976940.9159960467,21.39916371824479,-15.359225075015418,0.0012383650343514821
-550953.5490118365,-976940.9159960467,21.400427798321807,-15.345114575869264,0.008694231927853667
-549453.5490118365,-976940.9159960467,21.401690096905508,-15.331003712030064,0.015476809071179598
-547953.5490118365,-976940.9159960467,21.40295061390374,-15.316892483999673,0.0012383650343514821
-546453.5490118365,-976940.9159960467,21.404209349224523,-15.30278089228003,0.007131627596275794
-544953.5490118365,-976940.9159960467,21.405466302775938,-15.288668937373146,0.0012317990461702608
-543453.5490118365,-976940.9159960467,21.406721474466238,-15.274556619781123,0.0012317990461702608
-541953.5490118365,-976940.9159960467,21.407974864203823,-15.26044394000613,0.0012317990461702608
-540453.5490118365,-976940.9159960467,21.409226471897124,-15.246330898550426,0.0012317990461702608
-538953.5490118365,-976940.9159960467,21.41047629745487,-15.23221749591634,0.0012317990461702608
-537453.5490118365,-976940.9159960467,21.411724340785767,-15.218103732606277,0.007131627596275794
-535953.5490118365,-976940.9159960467,21.41297060179873,-15.203989609122733,0.0012317990461702608
-534453.5490118365,-976940.9159960467,21.41421508040275,-15.189875125968275,0.0012317990461702608
-532953.5490118365,-976940.9159960467,21.415457776507015,-15.175760283645543,0.0012317990461702608
-531453.5490118365,-976940.9159960467,21.416698690020763,-15.161645082657264,0.0012383650343514821
-529953.5490118365,-976940.9159960467,21.417937820853446,-15.147529523506238,0.0012317990461702608
-528453.5490118365,-976940.9159960467,21.4191751689146,-15.133413606695347,0.003584316814996761
-526953.5490118365,-976940.9159960467,21.42041073411388,-15.119297332727552,0.005654843118932675
-522453.5490118365,-976940.9159960467,21.424106731639128,-15.076946372913431,0.009300473753909737
-520953.5490118365,-976940.9159960467,21.42533516449021,-15.062828675349122,0.0012383650343514821
-519453.5490118365,-976940.9159960467,21.42656181402972,-15.04871062314385,0.001360402997201541
-517953.5490118365,-976940.9159960467,21.427786680168104,-15.03459221680104,0.0016381807749793191
-516453.5490118365,-976940.9159960467,21.429009762815912,-15.020473456824192,0.0012383650343514821
-514953.5490118365,-976940.9159960467,21.430231061883898,-15.006354343716879,0.0012383650343514821
-513453.5490118365,-976940.9159960467,21.431450577282863,-14.992234877982765,0.0012383650343514821
-511953.5490118365,-976940.9159960467,21.43266830892379,-14.978115060125567,0.0012383650343514821
-510453.5490118365,-976940.9159960467,21.43388425671776,-14.963994890649097,0.04641961832584676
-508953.5490118365,-976940.9159960467,21.43509842057601,-14.949874370057241,0.0012317990461702608
-507453.5490118365,-976940.9159960467,21.4363108004099,-14.935753498853956,0.0012383650343514821
-505953.5490118365,-976940.9159960467,21.437521396130908,-14.921632277543267,0.0012317990461702608
-504453.5490118365,-976940.9159960467,21.438730207650618,-14.907510706629305,0.0012383650343514821
-502953.5490118365,-976940.9159960467,21.439937234880844,-14.893388786616246,0.001252489328136793
-501453.5490118365,-976940.9159960467,21.44114247773342,-14.879266518008361,0.0012383650343514821
-499953.5490118365,-976940.9159960467,21.442345936120315,-14.865143901309985,0.0012383650343514821
-498453.5490118365,-976940.9159960467,21.44354760995373,-14.851020937025538,0.00781795627139225
-496953.5490118365,-976940.9159960467,21.444747499145876,-14.83689762565951,0.023316126706911678
-495453.5490118365,-976940.9159960467,21.445945603609168,-14.822773967716467,0.015812082722706254
-493953.5490118365,-976940.9159960467,21.447141923256133,-14.808649963701054,0.009300473753909737
-492453.5490118365,-976940.9159960467,21.44833645799941,-14.794525614117992,0.0012317990461702608
-490953.5490118365,-976940.9159960467,21.449529207751798,-14.780400919472076,0.001360402997201541
-489453.5490118365,-976940.9159960467,21.450720172426184,-14.766275880268166,0.0012383650343514821
-487953.5490118365,-976940.9159960467,21.451909351935644,-14.75215049701122,0.015476809071179598
-486453.5490118365,-976940.9159960467,21.45309674619332,-14.738024770206245,0.04546459994286655
-483453.5490118365,-976940.9159960467,21.455466178606713,-14.709772287972674,0.007131627596275794
-481953.5490118365,-976940.9159960467,21.4566482165894,-14.69564553355449,0.001252489328136793
-480453.5490118365,-976940.9159960467,21.457828468974313,-14.681518437609116,0.0012383650343514821
-478953.5490118365,-976940.9159960467,21.459006935675244,-14.667391000641924,0.03894815463389244
-477453.5490118365,-976940.9159960467,21.460183616606187,-14.653263223158397,0.0012383650343514821
-474453.5490118365,-976940.9159960467,21.462531620814453,-14.625006648664568,0.012677456783992536
-472953.5490118365,-976940.9159960467,21.46370294392035,-14.610877852665565,0.015476809071179598
-471453.5490118365,-976940.9159960467,21.464872480913332,-14.596748718172844,0.03376340882414662
-469953.5490118365,-976940.9159960467,21.466040231708,-14.582619245692221,0.01134021903278545
-468453.5490118365,-976940.9159960467,21.467206196219102,-14.568489435729623,0.02397806672243027
-462453.5490118365,-976940.9159960467,21.47185218972684,-14.511966831180246,0.003996278738170904
-460953.5490118365,-976940.9159960467,21.47300922154554,-14.497835341399,0.003996278738170904
-459453.5490118365,-976940.9159960467,21.474164466571782,-14.483703517172781,0.0041270518577318045
-457953.5490118365,-976940.9159960467,21.475317924721196,-14.469571359008018,0.0041270518577318045
-456453.5490118365,-976940.9159960467,21.47646959590954,-14.455438867411209,0.0010708912651827978
-454953.5490118365,-976940.9159960467,21.47761948005274,-14.441306042888925,0.003996278738170904
-453453.5490118365,-976940.9159960467,21.47876757706682,-14.42717288594781,0.006719665673101652
-451953.5490118365,-976940.9159960467,21.47991388686791,-14.413039397094577,0.007131627596275794
-450453.5490118365,-976940.9159960467,21.48105840937235,-14.398905576836015,0.015476809071179598
-448953.5490118365,-976940.9159960467,21.482201144496532,-14.384771425678988,0.003996278738170904
-447453.5490118365,-976940.9159960467,21.483342092157006,-14.370636944130423,0.0009937038080750228
-445953.5490118365,-976940.9159960467,21.484481252270456,-14.35650213269733,0.015861891588304592
-444453.5490118365,-976940.9159960467,21.485618624753705,-14.34236699188678,0.005654843118932675
-442953.5490118365,-976940.9159960467,21.48675420952367,-14.328231522205927,0.003996278738170904
-439953.5490118365,-976940.9159960467,21.48902001559219,-14.29995959826227,0.012311089535743653
-438453.5490118365,-976940.9159960467,21.4901502367253,-14.28582314501412,0.013437303972259158
-436953.5490118365,-976940.9159960467,21.491278669814196,-14.271686364924987,0.012328967863923047
-435453.5490118365,-976940.9159960467,21.492405314776473,-14.257549258502365,0.012754682510782274
-433953.5490118365,-976940.9159960467,21.493530171529848,-14.243411826253837,0.012311089535743653
-432453.5490118365,-976940.9159960467,21.494653239992203,-14.22927406868706,0.04070467850576141
-430953.5490118365,-976940.9159960467,21.495774520081465,-14.21513598630975,0.015847794583570444
-427953.5490118365,-976940.9159960467,21.498011714813416,-14.18685884915477,0.011123164894962184
-426453.5490118365,-976940.9159960467,21.49912762929271,-14.172719795392895,0.04259670877511367
-424953.5490118365,-976940.9159960467,21.500241755072157,-14.158580418852083,0.029406550728122573
-423453.5490118365,-976940.9159960467,21.501354092070418,-14.144440720040405,0.03689417468209969
-421953.5490118365,-976940.9159960467,21.502464640206238,-14.130300699466009,0.04211440676489404
-420453.5490118365,-976940.9159960467,21.503573399398505,-14.116160357637108,0.042616238266725545
-418953.5490118365,-976940.9159960467,21.504680369566255,-14.102019695061994,0.043616238266725546
-415953.5490118365,-976940.9159960467,21.506888942504943,-14.073737409706611,0.022865105467111405
-414453.5490118365,-976940.9159960467,21.507990545114588,-14.059595787943264,0.04042485814525318
-412953.5490118365,-976940.9159960467,21.50909035837708,-14.045453847467545,0.03928874402094751
-411453.5490118365,-976940.9159960467,21.51018838221215,-14.031311588788085,0.0228389900934257
-409953.5490118365,-976940.9159960467,21.511284616539555,-14.017169012413603,0.008913814508155942
-408453.5490118365,-976940.9159960467,21.51237906127925,-14.00302611885286,0.0228389900934257
-406953.5490118365,-976940.9159960467,21.513471716351308,-13.98888290861471,0.0352605516183844
-405453.5490118365,-976940.9159960467,21.514562581675904,-13.974739382208064,0.04083511455550958
-403953.5490118365,-976940.9159960467,21.515651657173393,-13.960595540141906,0.03863598960638464
-402453.5490118365,-976940.9159960467,21.516738942764203,-13.946451382925277,0.03349954191457305
-400953.5490118365,-976940.9159960467,21.517824438368933,-13.932306911067318,0.03470499606282885
-399453.5490118365,-976940.9159960467,21.518908143908295,-13.918162125077204,0.04112001484040988
-397953.5490118365,-976940.9159960467,21.51999005930315,-13.904017025464197,0.022865105467111405
-396453.5490118365,-976940.9159960467,21.521070184474453,-13.889871612737627,0.0385186975574127
-394953.5490118365,-976940.9159960467,21.522148519343332,-13.875725887406887,0.038151659122054156
-393453.5490118365,-976940.9159960467,21.52322506383102,-13.861579849981446,0.0352605516183844
-391953.5490118365,-976940.9159960467,21.524299817858882,-13.847433500970833,0.04301737156155176
-390453.5490118365,-976940.9159960467,21.525372781348416,-13.833286840884647,0.03322406114143686
-388953.5490118365,-976940.9159960467,21.526443954221246,-13.819139870232567,0.03267454121691694
-384453.5490118365,-976940.9159960467,21.529646728357836,-13.77669709997862,0.0352605516183844
-382953.5490118365,-976940.9159960467,21.530710737982783,-13.762548892160977,0.03958684430723934
-381453.5490118365,-976940.9159960467,21.531772956601134,-13.748400376326806,0.006478900689743183
-379953.5490118365,-976940.9159960467,21.532833384135323,-13.734251552986166,0.00623058884198382
-378453.5490118365,-976940.9159960467,21.53389202050785,-13.720102422649216,0.005259051605892377
-376953.5490118365,-976940.9159960467,21.53494886564142,-13.70595298582615,0.008905289358965831
-375453.5490118365,-976940.9159960467,21.536003919458828,-13.691803243027259,0.009571956025632499
-373953.5490118365,-976940.9159960467,21.537057181883004,-13.677653194762883,0.03470499606282885
-372453.5490118365,-976940.9159960467,21.538108652837014,-13.66350284154343,0.041443297487477694
-370953.5490118365,-976940.9159960467,21.539158332244057,-13.649352183879381,0.026348951056220152
-369453.5490118365,-976940.9159960467,21.540206220027454,-13.635201222281284,0.03889239986279489
-367953.5490118365,-976940.9159960467,21.54125231611066,-13.62104995725975,0.03892088989128492
-366453.5490118365,-976940.9159960467,21.542296620417254,-13.60689838932545,0.03587926972331532
-364953.5490118365,-976940.9159960467,21.543339132870962,-13.592746518989136,0.01759755050479695
-363453.5490118365,-976940.9159960467,21.544379853395643,-13.57859434676162,0.006487425838933293
-361953.5490118365,-976940.9159960467,21.545418781915245,-13.564441873153772,0.041379274099669135
-360453.5490118365,-976940.9159960467,21.54645591835388,-13.550289098676544,0.006487425838933293
-358953.5490118365,-976940.9159960467,21.54749126263583,-13.536136023840942,0.006945898433404165
-357453.5490118365,-976940.9159960467,21.548524814685415,-13.52198264915804,0.040379274099669134
-355953.5490118365,-976940.9159960467,21.54955657442716,-13.507828975138976,0.035197059554892336
-354453.5490118365,-976940.9159960467,21.55058654178568,-13.493675002294964,0.03936022648062151
-352953.5490118365,-976940.9159960467,21.55161471668574,-13.479520731137267,0.01760607565398706
-348453.5490118365,-976940.9159960467,21.554688485884775,-13.43705613289581,0.0413736660241533
-346953.5490118365,-976940.9159960467,21.555709490201245,-13.422900673597423,0.03689417468209969
-343953.5490118365,-976940.9159960467,21.55774612026165,-13.394588868243302,0.03262475607142002
-342453.5490118365,-976940.9159960467,21.558761745856795,-13.380432523210951,0.0036142313449112917
-340953.5490118365,-976940.9159960467,21.55977557839627,-13.36627588395744,0.0036142313449112917
-339453.5490118365,-976940.9159960467,21.56078761780603,-13.352118950994637,0.0030714963021762484
-337953.5490118365,-976940.9159960467,21.56179786401212,-13.337961724834457,0.008213257537510338
-336453.5490118365,-976940.9159960467,21.56280631694075,-13.323804205988889,0.0016962049268848727
-333453.5490118365,-976940.9159960467,21.56481784267104,-13.295488292289837,0.0005439464585769741
-331953.5490118365,-976940.9159960467,21.565820915325755,-13.281329898460655,0.0036142313449112917
-330453.5490118365,-976940.9159960467,21.566822194409117,-13.267171213994667,0.004583928314608261
-327453.5490118365,-976940.9159960467,21.56881937156926,-13.23885297520156,0.0005439464585769741
-325953.5490118365,-976940.9159960467,21.569815269500136,-13.224693421899254,0.005101650717544383
-324453.5490118365,-976940.9159960467,21.570809373567833,-13.210533580009743,0.0011833844140643605
-322953.5490118365,-976940.9159960467,21.57180168369974,-13.196373450045597,0.0036707711816368863
-321453.5490118365,-976940.9159960467,21.572792199823333,-13.182213032519439,0.0022389399696199157
-319953.5490118365,-976940.9159960467,21.57378092186626,-13.168052327943952,0.0022389399696199157
-318453.5490118365,-976940.9159960467,21.574767849756295,-13.153891336831888,0.004464756342815235
-316953.5490118365,-976940.9159960467,21.575752983421335,-13.139730059696063,0.003107718250162902
-315453.5490118365,-976940.9159960467,21.576736322789383,-13.125568497049345,0.0005439464585769741
-312453.5490118365,-976940.9159960467,21.578697618347338,-13.097244517275072,0.0005439464585769741
-310953.5490118365,-976940.9159960467,21.57967557439394,-13.083082101173575,0.0016962049268848727
-727953.5490118365,-975440.9159960467,21.252180928536955,-17.00907031481973,0.09860884570324782
-726453.5490118365,-975440.9159960467,21.253653035366035,-16.995004054492384,0.10178426451824128
-642453.5490118365,-975440.9159960467,21.333262788423557,-16.206632791931103,0.12479201513891354
-640953.5490118365,-975440.9159960467,21.33463382991951,-16.19254320823323,0.0813681470649168
-639453.5490118365,-975440.9159960467,21.33600309536868,-16.178453229720255,0.12439985827616845
-637953.5490118365,-975440.9159960467,21.33737058467119,-16.164362856889312,0.1179074364262456
-636453.5490118365,-975440.9159960467,21.33873629772722,-16.150272090237586,0.1380413551412317
-624453.5490118365,-975440.9159960467,21.349598045371803,-16.037531839168146,0.06280232294171242
-622953.5490118365,-975440.9159960467,21.350947767740855,-16.023437550517535,0.037305884872503345
-621453.5490118365,-975440.9159960467,21.352295712872746,-16.009342873022838,0.02713569628292798
-619953.5490118365,-975440.9159960467,21.35364188066911,-15.995247807182173,0.058785908309305294
-618453.5490118365,-975440.9159960467,21.35498627103171,-15.981152353493773,0.01722570729664988
-616953.5490118365,-975440.9159960467,21.356328883862453,-15.967056512455935,0.015867499159194675
-615453.5490118365,-975440.9159960467,21.35766971906333,-15.952960284567041,0.015749019937267177
-613953.5490118365,-975440.9159960467,21.359008776536573,-15.938863670325569,0.01561108890278442
-612453.5490118365,-975440.9159960467,21.360346056184394,-15.924766670230056,0.01722570729664988
-610953.5490118365,-975440.9159960467,21.36168155790922,-15.910669284779155,0.021949182052780652
-609453.5490118365,-975440.9159960467,21.363015281613617,-15.896571514471571,0.015553715182447761
-607953.5490118365,-975440.9159960467,21.364347227200252,-15.882473359806118,0.017951161859141508
-606453.5490118365,-975440.9159960467,21.3656773945719,-15.868374821281677,0.016380029262456422
-604953.5490118365,-975440.9159960467,21.367005783631505,-15.854275899397226,0.016380029262456422
-603453.5490118365,-975440.9159960467,21.368332394282135,-15.840176594651808,0.019940612470098453
-600453.5490118365,-975440.9159960467,21.37098027996933,-15.811976838574711,0.015483312883597184
-598953.5490118365,-975440.9159960467,21.372301554812644,-15.797876388241555,0.015810125438858017
-597453.5490118365,-975440.9159960467,21.373621050860518,-15.783775557044478,0.015601792105524682
-595953.5490118365,-975440.9159960467,21.374938768016623,-15.76967434548294,0.0168667601497398
-594453.5490118365,-975440.9159960467,21.376254706184803,-15.755572754056505,0.015483312883597184
-591453.5490118365,-975440.9159960467,21.37888124517342,-15.727368433607518,0.016588362595789757
-589953.5490118365,-975440.9159960467,21.380191845802145,-15.713265705584481,0.015867499159194675
-588453.5490118365,-975440.9159960467,21.38150066705958,-15.69916259969556,0.024551171274960232
-586953.5490118365,-975440.9159960467,21.382807708850216,-15.685059116440716,0.018059040629983213
-583953.5490118365,-975440.9159960467,21.38541645364955,-15.656851019833507,0.0038893524612171014
-582453.5490118365,-975440.9159960467,21.3867181564679,-15.642746407481466,0.004402172974037615
-580953.5490118365,-975440.9159960467,21.388018079438663,-15.62864141976417,0.005948223879601036
-579453.5490118365,-975440.9159960467,21.389316222466913,-15.61453605718197,0.0121245591968709
-576453.5490118365,-975440.9159960467,21.391907168317168,-15.586324209424772,0.005948223879601036
-574953.5490118365,-975440.9159960467,21.393199970950025,-15.572217725250919,0.0012383650343514821
-573453.5490118365,-975440.9159960467,21.394490993262217,-15.558110868214449,0.004570595788737652
-571953.5490118365,-975440.9159960467,21.39578023515951,-15.544003638816152,0.003410150841527998
-570453.5490118365,-975440.9159960467,21.397067696547783,-15.529896037556878,0.004778929122070985
-568953.5490118365,-975440.9159960467,21.398353377333073,-15.51578806493756,0.003779377721967099
-565953.5490118365,-975440.9159960467,21.400919396719484,-15.487571007622954,0.0032018175081946648
-564453.5490118365,-975440.9159960467,21.40219973513333,-15.47346192392993,0.009688968481278997
-562953.5490118365,-975440.9159960467,21.403478292569595,-15.459352470881425,0.011916225863537567
-561453.5490118365,-975440.9159960467,21.404755068934993,-15.445242648978763,0.00781795627139225
-558453.5490118365,-975440.9159960467,21.407303278080473,-15.417021900616747,0.04606201759324603
-556953.5490118365,-975440.9159960467,21.408574710674568,-15.402910975160465,0.03613152377020274
-555453.5490118365,-975440.9159960467,21.4098443618258,-15.388799682856185,0.0014401323795035941
-552453.5490118365,-975440.9159960467,21.412378319429013,-15.36057599971067,0.0012383650343514821
-550953.5490118365,-975440.9159960467,21.41364262569606,-15.346463609873146,0.012677456783992536
-549453.5490118365,-975440.9159960467,21.414905150150297,-15.332350855195054,0.0012383650343514821
-547953.5490118365,-975440.9159960467,21.416165892699578,-15.318237736178457,0.0012383650343514821
-546453.5490118365,-975440.9159960467,21.41742485325186,-15.304124253325483,0.00781795627139225
-544953.5490118365,-975440.9159960467,21.418682031715264,-15.290010407138347,0.003996278738170904
-543453.5490118365,-975440.9159960467,21.419937427997993,-15.275896198119346,0.001056766971397487
-541953.5490118365,-975440.9159960467,21.42119104200847,-15.261781626770855,0.007131627596275794
-540453.5490118365,-975440.9159960467,21.42244287365509,-15.247666693595315,0.00781795627139225
-538953.5490118365,-975440.9159960467,21.423692922846534,-15.233551399095262,0.0012317990461702608
-537453.5490118365,-975440.9159960467,21.424941189491552,-15.219435743773307,0.006762400715836695
