Locality_ID,Expert_Class,Region,Latitude_WGS84,Longitude_WGS84,Dist_to_Highway_m,Slope_deg,Ruggedness,Elevation_m,LULC_Friction,Dist_to_Settlement_m,Expert_Merged,origin,proba,pred,correct,y
loc_01483,Easy,Béni Mellal-Khénifra,32.26287222222222,-6.001338888888889,2054.1218494893515,17.208661455876744,11.276435546875,1937.0872802734373,0.55,34021.44087081828,Easy,batch3_2026,0.3026308340075915,0,False,1
loc_01484,Moderate,Béni Mellal-Khénifra,32.273491666666665,-6.114119444444444,354.9649923285038,24.01958926836874,13.3352880859375,1035.0133056640625,0.55,23473.96022316016,Moderate,batch3_2026,0.35217023595486985,0,True,0
loc_01485,Difficult,Béni Mellal-Khénifra,32.18554722222222,-6.103391666666666,5450.825918721107,19.379949645446736,11.8038916015625,1660.468017578125,0.55,28732.430460738844,Difficult,batch3_2026,0.11980760599120588,0,True,0
loc_01486,Moderate,Béni Mellal-Khénifra,32.185313888888885,-6.085536111111111,6403.1626557450345,17.31352723915975,10.041884765625,1458.165283203125,0.15,30135.53238264129,Moderate,batch3_2026,0.1324033683187332,0,True,0
loc_01487,Moderate,Béni Mellal-Khénifra,32.12229722222222,-6.103816666666666,12065.123601042773,20.508110719896187,13.19982421875,2245.608642578125,0.1,33256.839709704625,Moderate,batch3_2026,0.22410739030565735,0,True,0
loc_01488,Easy,Béni Mellal-Khénifra,32.17446944444444,-6.5258416666666665,35.02999809023571,7.531278168651807,4.0674755859375,1295.7171630859375,0.55,24053.731380813384,Easy,batch3_2026,0.42622380565529483,0,False,1
loc_01489,Easy,Béni Mellal-Khénifra,32.16252222222222,-6.528505555555555,131.03408386342812,27.798837250327,17.143349609375,1368.0391845703125,0.55,25214.29924243436,Easy,batch3_2026,0.3235075839289818,0,False,1
loc_01490,Easy,Béni Mellal-Khénifra,32.15674444444444,-6.377458333333333,281.2337385336416,8.986261778223607,5.13181884765625,937.4408569335938,0.2,19861.37592016809,Easy,batch3_2026,0.5888466309175471,1,True,1
loc_01491,Difficult,Béni Mellal-Khénifra,32.161541666666665,-6.290386111111111,3020.8504658707075,25.0103865137976,16.35951171875,1393.6270751953125,0.35,20089.95889460803,Difficult,batch3_2026,0.15029987963994818,0,True,0
loc_01492,Difficult,Béni Mellal-Khénifra,32.159838888888885,-6.258836111111111,4779.874020646553,26.89003709986181,15.912841796875,1211.480224609375,0.55,21327.124684986924,Difficult,batch3_2026,0.09167794377407229,0,True,0
loc_01493,Moderate,Drâa-Tafilalet,30.789275,-6.530641666666667,6185.706875852763,15.9057992887826,7.9759033203125,1008.9807739257812,0.1,39110.84870610916,Moderate,batch3_2026,0.45711177360446464,0,True,0
loc_01494,Easy,Drâa-Tafilalet,31.3587,-5.882772222222223,1754.5939478592136,1.7618671315987549,0.7399267578125,1511.2337646484375,0.1,37943.5138220242,Easy,batch3_2026,0.4631124338595738,0,False,1
loc_01495,Easy,Drâa-Tafilalet,31.25499444444445,-5.814813888888889,800.9905499565278,2.510108520841337,1.392744140625,1638.2911376953125,0.1,40024.95458020229,Easy,batch3_2026,0.6914503617018043,1,True,1
loc_01496,Easy,Drâa-Tafilalet,30.548716666666667,-6.813752777777777,854.6415986335069,10.633785911965164,7.66689453125,1254.4859619140625,0.1,42337.46962027024,Easy,batch3_2026,0.4156108119349626,0,False,1
loc_01497,Easy,Drâa-Tafilalet,30.564877777777777,-7.203411111111111,1070.399735904919,2.2008678105579267,1.0512744140625,1416.59228515625,0.1,48397.672411174295,Easy,batch3_2026,0.7718335429084497,1,True,1
loc_01498,Easy,Drâa-Tafilalet,30.55270277777777,-7.264191666666667,1397.2056325863864,4.161067144590153,2.319990234375,1462.234375,0.1,53007.2242565542,Easy,batch3_2026,0.5197664733081475,1,True,1
loc_01499,Moderate,Drâa-Tafilalet,30.535986111111114,-7.125977777777777,1152.5173924788942,13.19639035998137,6.570791015625,1519.0615234375,0.1,47409.796541429336,Moderate,batch3_2026,0.460500888193008,0,True,0
loc_01500,Difficult,Souss-Massa,30.30113055555556,-7.251827777777778,2972.0807089406617,8.366679791152754,4.6024365234375,1540.3707275390625,0.1,76176.18359192413,Difficult,batch3_2026,0.18633598697177262,0,True,0
loc_01501,Moderate,Drâa-Tafilalet,30.495266666666662,-7.043958333333333,3001.300626329484,28.935295499239164,20.356259765625,1192.5067138671875,0.1,48931.50494451229,Moderate,batch3_2026,0.37818242325429596,0,True,0
loc_01502,Moderate,Drâa-Tafilalet,30.638841666666668,-7.145236111111111,2398.915788522644,14.562583753917876,7.6587060546875,1435.080078125,0.1,38468.21866276192,Moderate,batch3_2026,0.2750213232813026,0,True,0
loc_01503,Moderate,Drâa-Tafilalet,30.54810555555556,-6.634427777777777,3839.796064739597,18.16218387671411,10.5309326171875,1441.7098388671875,0.1,49093.70183090295,Moderate,batch3_2026,0.2877780865899521,0,True,0
loc_01504,Easy,Souss-Massa,28.939308333333333,-8.814366666666668,6103.298193807833,0.4672714297376458,0.430367431640625,384.6104736328125,0.1,121048.5802226409,Easy,batch3_2026,0.5228227147457281,1,True,1
loc_01505,Easy,Drâa-Tafilalet,30.50093611111112,-6.6941250000000005,1945.3823164655555,9.717960153727455,4.6026171875,1377.4727783203125,0.1,51018.80528170496,Easy,batch3_2026,0.5244571331038439,1,True,1
loc_01506,Moderate,Drâa-Tafilalet,30.70671388888889,-6.322402777777778,1572.1692007893653,22.51347627216077,13.1609619140625,1154.1781005859375,0.1,61010.08050078523,Moderate,batch3_2026,0.21464856186844825,0,True,0
loc_01507,Easy,Drâa-Tafilalet,30.472627777777777,-7.000352777777778,1912.947138038,3.2889421840876736,1.8425618489583333,1064.208251953125,0.1,50496.21807764141,Easy,batch3_2026,0.6307460104136132,1,True,1
loc_01508,Easy,Drâa-Tafilalet,30.62295277777778,-7.227963888888889,1581.2368940787717,4.403557791550996,2.4258935546875,1460.9215087890625,0.1,44831.877930487964,Easy,batch3_2026,0.46744410883524,0,False,1
loc_01509,Difficult,Drâa-Tafilalet,30.72455555555556,-7.226127777777778,4660.418073242216,9.616688393197952,5.2696337890625,1671.664794921875,0.1,37137.15788502642,Difficult,batch3_2026,0.14714509203660547,0,True,0
loc_01510,Moderate,Drâa-Tafilalet,30.70973055555556,-7.01655,5267.238965478812,21.71695112126489,13.471083984375,1297.3358154296875,0.1,25483.702150823177,Moderate,batch3_2026,0.2328545960097442,0,True,0
loc_01511,Easy,Drâa-Tafilalet,30.741841666666662,-6.674591666666667,305.0396300203081,3.929649714974069,1.933603515625,1509.55712890625,0.1,30041.39548475273,Easy,batch3_2026,0.6343707982431274,1,True,1
loc_01512,Easy,Drâa-Tafilalet,30.454708333333333,-5.942752777777778,1040.5298848335776,1.9099872461245395,0.88184326171875,760.6423950195312,0.2,17369.562419512167,Easy,batch3_2026,0.7588177673766315,1,True,1
loc_01513,Difficult,Drâa-Tafilalet,30.646455555555555,-6.418683333333334,2947.079895030384,19.041523485684696,10.8366943359375,1381.05078125,0.1,56014.54918681854,Difficult,batch3_2026,0.2013521253505257,0,True,0
loc_01514,Easy,Souss-Massa,30.154627777777776,-6.843063888888889,800.2192095299052,23.9803158007441,14.798916015625,757.9932250976562,0.1,85374.68294146411,Easy,batch3_2026,0.42591804119567267,0,False,1
loc_01515,Difficult,Béni Mellal-Khénifra,31.536694444444446,-6.645352777777777,8226.069798987763,28.85465404474149,19.057001953125,2076.941650390625,0.15,73054.58112393178,Difficult,batch3_2026,0.06946931630693398,0,True,0
loc_01516,Difficult,Béni Mellal-Khénifra,31.523663888888887,-6.705125,11172.162746026095,25.28948543505169,14.698955078125,2607.196533203125,0.15,69898.15063245513,Difficult,batch3_2026,0.07284205212474121,0,True,0
loc_01517,Moderate,Béni Mellal-Khénifra,31.608958333333334,-6.574558333333333,954.289163255781,16.98909679076762,8.5692529296875,1768.4754638671875,0.15,82992.09566503752,Moderate,batch3_2026,0.4664119389970198,0,True,0
loc_01518,Difficult,Béni Mellal-Khénifra,31.569902777777777,-6.747588888888889,10539.911014983189,33.93490070119855,22.5611328125,2663.9169921875,0.1,73894.25241457726,Difficult,batch3_2026,0.06327886524945207,0,True,0
loc_01519,Moderate,Béni Mellal-Khénifra,31.55171388888889,-6.590441666666666,5830.178251796286,36.710335934962856,25.0095263671875,1997.6109619140625,0.15,76547.52434494498,Moderate,batch3_2026,0.048201833508953774,0,True,0
loc_01520,Difficult,Béni Mellal-Khénifra,31.541644444444447,-6.748036111111111,12923.740163526212,28.003454101543703,19.4740234375,3258.045166015625,0.1,70816.50272685605,Difficult,batch3_2026,0.10906474363371632,0,True,0
loc_01521,Difficult,Béni Mellal-Khénifra,31.547347222222225,-6.611577777777778,6170.42353143535,31.067692719468184,17.47189453125,2210.846435546875,0.15,75320.53934621863,Difficult,batch3_2026,0.0958831943714181,0,True,0
loc_01522,Moderate,Béni Mellal-Khénifra,31.56250555555556,-6.611708333333333,4500.128834532433,17.619813619065614,11.525546875,1836.1435546875,0.55,76878.29996865828,Moderate,batch3_2026,0.10358011794353376,0,True,0
loc_01523,Easy,Béni Mellal-Khénifra,31.658188888888887,-6.402627777777778,81.46924539247091,16.66052546677213,10.1069189453125,1892.76171875,0.15,75311.81738909788,Easy,batch3_2026,0.500277804177758,1,True,1
loc_01524,Difficult,Béni Mellal-Khénifra,31.625469444444445,-6.747558333333333,7257.237331002256,29.88588629122194,19.4858984375,1925.57666015625,0.1,79945.24641179747,Difficult,batch3_2026,0.09045979467738569,0,True,0
loc_01525,Difficult,Béni Mellal-Khénifra,31.521475,-6.742991666666667,13734.08469631764,32.476090384755814,22.826982421875,3774.6728515625,0.1,68740.02634281575,Difficult,batch3_2026,0.15796487982154928,0,True,0
loc_01526,Moderate,Béni Mellal-Khénifra,31.604041666666667,-6.4819,3640.49930968377,24.633252460823964,13.8168017578125,1991.3419189453125,0.15,82089.87683364669,Moderate,batch3_2026,0.10904698046004888,0,True,0
loc_01527,Difficult,Béni Mellal-Khénifra,31.55313611111111,-6.730897222222223,10933.525333709393,20.666148110018487,11.333330078125,3212.982421875,0.15,72431.37749399571,Difficult,batch3_2026,0.08555207252496033,0,True,0
loc_01528,Difficult,Béni Mellal-Khénifra,31.505033333333333,-6.654311111111111,6716.58231899926,35.406593398527896,23.767646484375,3011.2578125,0.15,69459.30107473231,Difficult,batch3_2026,0.05986915475177859,0,True,0
loc_01529,Easy,Béni Mellal-Khénifra,31.60035,-6.6081916666666665,343.4679424365587,13.951855932014457,8.6736376953125,1674.5667724609375,0.55,80918.98369982133,Easy,batch3_2026,0.28619268257625696,0,False,1
