Locality_ID,Geosite_Name,Region,Reference,Title
loc_01055,Bouslama,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01056,Chaâra,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01057,El Khars,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01058,El Malekef,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01059,El Oulja,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01060,El Qalaâ,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01061,El-Malekef,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01062,Feldi,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01063,Ghar Bied,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01064,Gouffre aux pigeons,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01065,Gouffre Friouato,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01066,Grotte Chaâra,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01067,Grotte El Kalaa,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01068,Ich Maakel I,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01069,Ich Maakel II,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01070,Ich Maakel III,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01071,Ifrah,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01072,Ifri Ahnachen,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01073,Ifri Azeroual,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01074,Ifri Broud,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01075,Ifri Ichac,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01076,Ifri Jider,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01077,Ifri Ljahac,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01078,Ifri n′Oudey (gouffre du juif),Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01079,Ifri n′Tioutchilt,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01080,Ifri Ouska,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01081,Ighrenba,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01082,Jbel Aoua,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01083,Kef Admam,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01084,Kef Aïn Hallouf,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01085,Kef Anghara,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01086,Kef Bab Mfraj,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01087,Kef Bou Hayati,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01088,Kef Bou Hayati I,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01089,Kef Bou Hayati II,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01090,Kef dial R′Kam,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01091,Kef El Ahnach,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01092,Kef El Bouk,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01093,Kef El Fiss,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01094,Kef El Hmam,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01095,Kef el Jnoun,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01096,Kef El Ma,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01097,Kef El Mohand,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01098,Kef El Sao,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01099,Kef El Seroual,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01100,Kef Hazar,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01101,Kef Idra,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01102,Kef Izoura,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01103,Kef Kaouane,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01104,Kef Karia,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01105,Kef Maakel El Tahtani,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01106,Kef Meghous,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01107,Kef Targat,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01108,Kef Toumat,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01109,Kef Zaarour,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01110,Kef-El-Mers-Ahmed,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01111,Kef-Nahal-Tikhoubaï,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01112,Kissarite,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01113,Louta,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01114,Meshoul,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01115,Meshoul I,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01116,Mimejad,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01117,Moutferaoun,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01118,Ouled-Ayach,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01119,Poljé Ain El Aouda,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01120,Poljé Beni Mkoud,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01121,Poljé Chaâra,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01122,Poljé El Ghar,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
loc_01123,Poljé Kaouane,Fés-Meknés,"Baadi and Lebreton, 2023",Exo- and Endokarst of the Middle Atlas (Morocco): From Inventory to Promotion
